Gene	apo_rank	ABrank	ALrank
TAF1C	8773	NA	NA
CD59	8774	NA	NA
PRSS16	8775	NA	NA
LRMP	8776	NA	NA
RBM28	8777	NA	NA
NOSIP	8778	NA	NA
BIN3	8779	NA	NA
"NANOG"	8780	NA	NA
NEU2	8781	NA	NA
RETN	8782	NA	NA
SLC7A8	8783	NA	NA
CAPN1	8784	NA	NA
DOK2	8785	NA	NA
SOS1	8786	NA	NA
FLJ10504	8787	NA	NA
CDC7	8788	NA	NA
ANGPTL4	8789	NA	NA
KCNMB1	8790	NA	NA
CCND3	8791	NA	NA
INDO	8792	NA	NA
GNG10	8793	NA	NA
PARP16	8794	NA	NA
RAD51L3	8795	NA	NA
KIAA1536	8796	NA	NA
KIAA1449	8797	NA	NA
HYAL4	8798	NA	NA
SARM1	8799	NA	NA
B4GALT7	8800	NA	NA
FXR2	8801	NA	NA
MMP24	8802	NA	NA
SOX30	8803	NA	NA
RNUT1	8804	NA	NA
MGC3036	8805	NA	NA
MIS12	8806	NA	NA
WDR23	8807	NA	NA
OPRS1	8808	NA	NA
LOC254531	8809	NA	NA
TRAM1	8810	NA	NA
ANKRD6	8811	NA	NA
NFKBIE	8812	NA	NA
QPCT	8813	NA	NA
TFDP1	8814	NA	NA
GOLGIN-67	8815	NA	NA
MX2	8816	NA	NA
LAMC2	8817	NA	NA
SE57-1	8818	NA	NA
MPI	8819	NA	NA
OPRK1	8820	NA	NA
PDE6C	8821	NA	NA
EYA1	8822	NA	NA
RING1	8823	NA	NA
PRM1	8824	NA	NA
16.Sep	8825	NA	NA
LOC339457	8826	NA	NA
NMUR1	8827	NA	NA
FANCG	8828	NA	NA
ATP13A	8829	NA	NA
E2F4	8830	NA	NA
RFXAP	8831	NA	NA
MAPK7	8832	NA	NA
FADS3	8833	NA	NA
KCNN4	8834	NA	NA
PXMP2	8835	NA	NA
PPFIA1	8836	NA	NA
PRKCD	8837	NA	NA
ZNF83	8838	NA	NA
DRP2	8839	NA	NA
KCNK2	8840	NA	NA
TJP4	8841	NA	NA
SCNN1D	8842	NA	NA
SLC20A2	8843	NA	NA
TM4SF10	8844	NA	NA
IRF5	8845	NA	NA
KCNK3	8846	NA	NA
R30953_1	8847	NA	NA
ZNF574	8848	NA	NA
DLG4	8849	NA	NA
BAI1	8850	NA	NA
TP53	8851	NA	NA
CTLA4	8852	NA	NA
AKR1B1	8853	NA	NA
NJMU-R1	8854	NA	NA
H1FX	8855	NA	NA
MPRG	8856	NA	NA
TRIM28	8857	NA	NA
CROP	8858	NA	NA
PRM2	8859	NA	NA
PPAT	8860	NA	NA
PTD008	8861	NA	NA
CCL24	8862	NA	NA
CRYBB1	8863	NA	NA
FOXK2	8864	NA	NA
CRTAC1	8865	NA	NA
MDC1	8866	NA	NA
YPEL1	8867	NA	NA
LY6E	8868	NA	NA
DNAJB4	8869	NA	NA
TPI1	8870	NA	NA
SPON2	8871	NA	NA
RPL4	8872	NA	NA
SLC27A6	8873	NA	NA
SIAT8A	8874	NA	NA
ME3	8875	NA	NA
HSPA1A	8876	NA	NA
DOCK1	8877	NA	NA
APOBEC2	8878	NA	NA
CAMK2A	8879	NA	NA
RNASE2	8880	NA	NA
KRTHA7	8881	NA	NA
RPS3	8882	NA	NA
STRN	8883	NA	NA
PPT2	8884	NA	NA
SECTM1	8885	NA	NA
ATXN2L	8886	NA	NA
B4GALT2	8887	NA	NA
ZDHHC13	8888	NA	NA
TAP2	8889	NA	NA
RGS9	8890	NA	NA
CNTN2	8891	NA	NA
REA	8892	NA	NA
CLDN10	8893	NA	NA
TCF20	8894	NA	NA
RGS2	8895	NA	NA
PAXIP1L	8896	NA	NA
HEMK1	8897	NA	NA
ZNF544	8898	NA	NA
FLJ11795	8899	NA	NA
PXMP3	8900	NA	NA
TGFBR3	8901	NA	NA
VENTX2	8902	NA	NA
HIST1H1E	8903	NA	NA
DZIP3	8904	NA	NA
A2BP1	8905	NA	NA
CRA	8906	NA	NA
ALPP	8907	NA	NA
SLA	8908	NA	NA
TNNI2	8909	NA	NA
IFNG	8910	NA	NA
MLF2	8911	NA	NA
LOX	8912	NA	NA
GAL3ST1	8913	NA	NA
NOLA1	8914	NA	NA
HCA112	8915	NA	NA
PTPRZ1	8916	NA	NA
OSBPL3	8917	NA	NA
LBR	8918	NA	NA
SCRG1	8919	NA	NA
PTGER3	8920	NA	NA
H2AFJ	8921	NA	NA
AGRP	8922	NA	NA
CLIC5	8923	NA	NA
FOLR3	8924	NA	NA
SAA4	8925	NA	NA
BARX2	8926	NA	NA
TRAF2	8927	NA	NA
TNR	8928	NA	NA
HERC5	8929	NA	NA
PTPRS	8930	NA	NA
PDAP1	8931	NA	NA
RPS2	8932	NA	NA
MLL4	8933	NA	NA
RARRES2	8934	NA	NA
NCSTN	8935	NA	NA
MAFF	8936	NA	NA
FOXM1	8937	NA	NA
COL9A1	8938	NA	NA
ELMO1	8939	NA	NA
PFN1	8940	NA	NA
NSEP1	8941	NA	NA
MCM7	8942	NA	NA
CLIC4	8943	NA	NA
ZNF239	8944	NA	NA
CDIPT	8945	NA	NA
ART1	8946	NA	NA
ZNF536	8947	NA	NA
FZD2	8948	NA	NA
BLMH	8949	NA	NA
CAT	8950	NA	NA
GRIK4	8951	NA	NA
HIST1H1B	8952	NA	NA
MOG	8953	NA	NA
TOPBP1	8954	NA	NA
SLC30A10	8955	NA	NA
NPPB	8956	NA	NA
FCHO1	8957	NA	NA
RWDD3	8958	NA	NA
HTLF	8959	NA	NA
RDBP	8960	NA	NA
CCNA1	8961	NA	NA
ELAVL1	8962	NA	NA
EHBP1	8963	NA	NA
DNMT2	8964	NA	NA
SF3B5	8965	NA	NA
ICAM2	8966	NA	NA
COL9A3	8967	NA	NA
HSPC047	8968	NA	NA
TNFRSF14	8969	NA	NA
SUPT3H	8970	NA	NA
DAP3	8971	NA	NA
SFTPD	8972	NA	NA
ZFP67	8973	NA	NA
DHRS10	8974	NA	NA
ASB1	8975	NA	NA
EP300	8976	NA	NA
KIAA1007	8977	NA	NA
JRKL	8978	NA	NA
NCK2	8979	NA	NA
FLJ23598	8980	NA	NA
RUVBL2	8981	NA	NA
ITPKC	8982	NA	NA
WBP11	8983	NA	NA
ZNF306	8984	NA	NA
GDF10	8985	NA	NA
PAPOLB	8986	NA	NA
CIC	8987	NA	NA
HEXA	8988	NA	NA
PDE1C	8989	NA	NA
ZNF291	8990	NA	NA
FKBP8	8991	NA	NA
PRKCI	8992	NA	NA
GPR56	8993	NA	NA
HSA9761	8994	NA	NA
MYBL2	8995	NA	NA
CHES1	8996	NA	NA
SEMA4D	8997	NA	NA
SMYD2	8998	NA	NA
GREB1	8999	NA	NA
ABCC5	9000	NA	NA
ZNF236	9001	NA	NA
STCH	9002	NA	NA
LIAS	9003	NA	NA
RB1CC1	9004	NA	NA
PHLDB1	9005	NA	NA
CEACAM4	9006	NA	NA
LXN	9007	NA	NA
TMOD2	9008	NA	NA
FOXF2	9009	NA	NA
P2RX2	9010	NA	NA
TRIM17	9011	NA	NA
COL4A3	9012	NA	NA
GNLY	9013	NA	NA
RPS6	9014	NA	NA
KIAA1747	9015	NA	NA
BCAT2	9016	NA	NA
SP4	9017	NA	NA
MAP2	9018	NA	NA
PSTPIP2	9019	NA	NA
PDK2	9020	NA	NA
CHD4	9021	NA	NA
MC3R	9022	NA	NA
FLJ10637	9023	NA	NA
DHX16	9024	NA	NA
BAG1	9025	NA	NA
GSDMDC1	9026	NA	NA
LY6H	9027	NA	NA
RUTBC1	9028	NA	NA
AMOTL2	9029	NA	NA
MYL1	9030	NA	NA
CDADC1	9031	NA	NA
INS	9032	NA	NA
NTRK2	9033	NA	NA
CDC42EP4	9034	NA	NA
LOC51123	9035	NA	NA
PCNT2	9036	NA	NA
PIM2	9037	NA	NA
SYNCRIP	9038	NA	NA
ARFGEF1	9039	NA	NA
WHSC1L1	9040	NA	NA
CST5	9041	NA	NA
OR1D2	9042	NA	NA
CTNS	9043	NA	NA
CDC2L5	9044	NA	NA
MAB21L2	9045	NA	NA
OTUB1	9046	NA	NA
DOK4	9047	NA	NA
IKBKE	9048	NA	NA
SLC2A1	9049	NA	NA
ITPR2	9050	NA	NA
VPREB1	9051	NA	NA
JTB	9052	NA	NA
HEY2	9053	NA	NA
ECHDC3	9054	NA	NA
SERPINA10	9055	NA	NA
FOXG1B	9056	NA	NA
LDOC1	9057	NA	NA
CHIC2	9058	NA	NA
C1S	9059	NA	NA
ABCF1	9060	NA	NA
DOK1	9061	NA	NA
MLH3	9062	NA	NA
LDHC	9063	NA	NA
ALDH5A1	9064	NA	NA
WBSCR14	9065	NA	NA
SPP1	9066	NA	NA
FCHSD2	9067	NA	NA
SLC17A7	9068	NA	NA
MAZ	9069	NA	NA
NKX6-1	9070	NA	NA
TRPV4	9071	NA	NA
TGM1	9072	NA	NA
DDX28	9073	NA	NA
RANBP1	9074	NA	NA
ATP6V1C1	9075	NA	NA
KIAA2010	9076	NA	NA
HERC2	9077	NA	NA
ZNF266	9078	NA	NA
TMEM30A	9079	NA	NA
ABCB8	9080	NA	NA
PHACTR1	9081	NA	NA
WWP2	9082	NA	NA
CD8B1	9083	NA	NA
MPP2	9084	NA	NA
CSNK1G1	9085	NA	NA
OR3A1	9086	NA	NA
SEMA4G	9087	NA	NA
PCNA	9088	NA	NA
STAT5A	9089	NA	NA
KPNB1	9090	NA	NA
PRTN3	9091	NA	NA
MRPL33	9092	NA	NA
XK	9093	NA	NA
CTBP1	9094	NA	NA
MFTC	9095	NA	NA
CERK	9096	NA	NA
KLK10	9097	NA	NA
YEATS2	9098	NA	NA
PYGB	9099	NA	NA
BYSL	9100	NA	NA
ITM2C	9101	NA	NA
IRS1	9102	NA	NA
PGR	9103	NA	NA
KIAA0553	9104	NA	NA
DUSP21	9105	NA	NA
SLC35A2	9106	NA	NA
HMGB2	9107	NA	NA
RBPSUH	9108	NA	NA
VILL	9109	NA	NA
MAGEB1	9110	NA	NA
CAPN11	9111	NA	NA
MRPS12	9112	NA	NA
HIC	9113	NA	NA
SFRS10	9114	NA	NA
KIAA1787	9115	NA	NA
FZD8	9116	NA	NA
SNTB1	9117	NA	NA
PLTP	9118	NA	NA
JMJD2B	9119	NA	NA
RCOR3	9120	NA	NA
CBLC	9121	NA	NA
DRG2	9122	NA	NA
TOP2A	9123	NA	NA
KIAA0776	9124	NA	NA
NDRG4	9125	NA	NA
ENPEP	9126	NA	NA
LMAN1L	9127	NA	NA
GLIPR1	9128	NA	NA
TFF2	9129	NA	NA
HNRPUL1	9130	NA	NA
SLC26A2	9131	NA	NA
FLJ21128	9132	NA	NA
CALR	9133	NA	NA
RRAGD	9134	NA	NA
KARS	9135	NA	NA
SERPINA6	9136	NA	NA
GPT	9137	NA	NA
KIAA1797	9138	NA	NA
RNASE3	9139	NA	NA
WNT4	9140	NA	NA
BRCA2	9141	NA	NA
COL13A1	9142	NA	NA
VMD2L1	9143	NA	NA
ST5	9144	NA	NA
RNU3IP2	9145	NA	NA
GMPR	9146	NA	NA
AGXT	9147	NA	NA
PDLIM2	9148	NA	NA
ARHGEF1	9149	NA	NA
SOCS3	9150	NA	NA
SMURF2	9151	NA	NA
ITGB8	9152	NA	NA
CUL7	9153	NA	NA
C1QA	9154	NA	NA
FAM3C	9155	NA	NA
KCNJ2	9156	NA	NA
PPIB	9157	NA	NA
TU12B1-TY	9158	NA	NA
SLC18A1	9159	NA	NA
SLC24A2	9160	NA	NA
MAGEB4	9161	NA	NA
FCAR	9162	NA	NA
SLC6A7	9163	NA	NA
ANXA11	9164	NA	NA
PAX5	9165	NA	NA
CDKL1	9166	NA	NA
ZNF318	9167	NA	NA
TREM1	9168	NA	NA
PSMD8	9169	NA	NA
CKS2	9170	NA	NA
ZNF132	9171	NA	NA
ADD2	9172	NA	NA
KIF1B	9173	NA	NA
GTL3	9174	NA	NA
KLF5	9175	NA	NA
IGFBP5	9176	NA	NA
MMP11	9177	NA	NA
POLG2	9178	NA	NA
USP14	9179	NA	NA
EZH1	9180	NA	NA
POU2F1	9181	NA	NA
AMT	9182	NA	NA
TBCD	9183	NA	NA
LRIG2	9184	NA	NA
PNUTL1	9185	NA	NA
APOA2	9186	NA	NA
GRM4	9187	NA	NA
MGAT4B	9188	NA	NA
ASPSCR1	9189	NA	NA
SRC	9190	NA	NA
CAD	9191	NA	NA
IMPA2	9192	NA	NA
BMPR1B	9193	NA	NA
MST1	9194	NA	NA
KIAA1036	9195	NA	NA
IHPK1	9196	NA	NA
ELK3	9197	NA	NA
NXT1	9198	NA	NA
RRS1	9199	NA	NA
ARIH2	9200	NA	NA
MDS010	9201	NA	NA
KCNB1	9202	NA	NA
CASP8AP2	9203	NA	NA
ST7L	9204	NA	NA
WDR3	9205	NA	NA
RIN3	9206	NA	NA
NRN1	9207	NA	NA
VSNL1	9208	NA	NA
DHX38	9209	NA	NA
CAMK1	9210	NA	NA
ARTN	9211	NA	NA
MGC24039	9212	NA	NA
PLOD2	9213	NA	NA
PNN	9214	NA	NA
CTSB	9215	NA	NA
KIAA1008	9216	NA	NA
BCLAF1	9217	NA	NA
CAV3	9218	NA	NA
SLC9A6	9219	NA	NA
ARPP-19	9220	NA	NA
KCND1	9221	NA	NA
TYRO3	9222	NA	NA
PLCB2	9223	NA	NA
ZNF282	9224	NA	NA
ELAVL3	9225	NA	NA
ARHGEF10	9226	NA	NA
CENTB1	9227	NA	NA
CALML4	9228	NA	NA
CD79B	9229	NA	NA
SGCE	9230	NA	NA
PPM1F	9231	NA	NA
SLC7A5	9232	NA	NA
AMD1	9233	NA	NA
ASIP	9234	NA	NA
NBS1	9235	NA	NA
ABCA2	9236	NA	NA
PLD2	9237	NA	NA
RPL28	9238	NA	NA
SLC28A2	9239	NA	NA
ELSPBP1	9240	NA	NA
B3GALT3	9241	NA	NA
FLRT1	9242	NA	NA
BLK	9243	NA	NA
TRIM9	9244	NA	NA
ACTL6A	9245	NA	NA
ALOX12B	9246	NA	NA
DIAPH2	9247	NA	NA
TOB2	9248	NA	NA
RAI14	9249	NA	NA
SOCS5	9250	NA	NA
MSCP	9251	NA	NA
LAF4	9252	NA	NA
BECN1	9253	NA	NA
NDUFA7	9254	NA	NA
DHX30	9255	NA	NA
BCKDHA	9256	NA	NA
MAPK8	9257	NA	NA
ARID3A	9258	NA	NA
CROCC	9259	NA	NA
PMM1	9260	NA	NA
FAM53B	9261	NA	NA
PHLDA1	9262	NA	NA
COCH	9263	NA	NA
TLR5	9264	NA	NA
ZAP70	9265	NA	NA
A2M	9266	NA	NA
MTMR2	9267	NA	NA
KLK7	9268	NA	NA
DSC2	9269	NA	NA
FLJ20512	9270	NA	NA
CUZD1	9271	NA	NA
DBP	9272	NA	NA
FAM50B	9273	NA	NA
EPS8L2	9274	NA	NA
MGC70863	9275	NA	NA
FLJ12886	9276	NA	NA
MCOLN1	9277	NA	NA
FLJ20241	9278	NA	NA
MOCOS	9279	NA	NA
EIF3S6	9280	NA	NA
GTF2H4	9281	NA	NA
PDK1	9282	NA	NA
UCK2	9283	NA	NA
KRT16	9284	NA	NA
ACTR8	9285	NA	NA
PHKG2	9286	NA	NA
SRRM2	9287	NA	NA
STX5A	9288	NA	NA
PTAFR	9289	NA	NA
ACRV1	9290	NA	NA
STAB2	9291	NA	NA
BCL2L14	9292	NA	NA
ETV5	9293	NA	NA
CDK6	9294	NA	NA
FAD104	9295	NA	NA
MICB	9296	NA	NA
GPR1	9297	NA	NA
DTX3	9298	NA	NA
APLP1	9299	NA	NA
UBE2H	9300	NA	NA
ANKRD7	9301	NA	NA
PSMB6	9302	NA	NA
FOXE3	9303	NA	NA
PTPN2	9304	NA	NA
ZNF215	9305	NA	NA
CEBPD	9306	NA	NA
SH3BP5	9307	NA	NA
HCK	9308	NA	NA
MICAL2	9309	NA	NA
EIF4A1	9310	NA	NA
CSPG4	9311	NA	NA
ADA	9312	NA	NA
RASA2	9313	NA	NA
SERPING1	9314	NA	NA
OPTN	9315	NA	NA
EPS15L1	9316	NA	NA
CDC27	9317	NA	NA
BAP1	9318	NA	NA
ZNF160	9319	NA	NA
JMJD2C	9320	NA	NA
NTSR2	9321	NA	NA
TCEB3	9322	NA	NA
HHLA2	9323	NA	NA
FNTA	9324	NA	NA
PPAN	9325	NA	NA
TFEB	9326	NA	NA
RHBDL6	9327	NA	NA
KIAA1166	9328	NA	NA
DCPS	9329	NA	NA
STMN4	9330	NA	NA
LAMC1	9331	NA	NA
SSTR3	9332	NA	NA
HTR2A	9333	NA	NA
HSPC133	9334	NA	NA
PPARA	9335	NA	NA
DDX47	9336	NA	NA
384D8-2	9337	NA	NA
CYP7B1	9338	NA	NA
SLC2A3	9339	NA	NA
TLX1	9340	NA	NA
CGI-128	9341	NA	NA
HRMT1L3	9342	NA	NA
KIAA0685	9343	NA	NA
OCIL	9344	NA	NA
PEO1	9345	NA	NA
SLC29A1	9346	NA	NA
GABRQ	9347	NA	NA
CACYBP	9348	NA	NA
EXOSC9	9349	NA	NA
MEF2A	9350	NA	NA
CTGF	9351	NA	NA
DRPLA	9352	NA	NA
PIK4CB	9353	NA	NA
EIF2S3	9354	NA	NA
MICAL-L1	9355	NA	NA
AGPS	9356	NA	NA
MNT	9357	NA	NA
H41	9358	NA	NA
CCNF	9359	NA	NA
FXR1	9360	NA	NA
DMC1	9361	NA	NA
ROBO4	9362	NA	NA
PTPRH	9363	NA	NA
PTCRA	9364	NA	NA
CDC42BPA	9365	NA	NA
PBX2	9366	NA	NA
SNRPC	9367	NA	NA
BAK1	9368	NA	NA
CDCA3	9369	NA	NA
LRP8	9370	NA	NA
GNAZ	9371	NA	NA
PIAS2	9372	NA	NA
FBXO2	9373	NA	NA
PHF20L1	9374	NA	NA
GPR23	9375	NA	NA
CABP2	9376	NA	NA
ECE2	9377	NA	NA
PTK2B	9378	NA	NA
TARBP1	9379	NA	NA
DGCR8	9380	NA	NA
FANCL	9381	NA	NA
PLK1	9382	NA	NA
STK38	9383	NA	NA
EGLN2	9384	NA	NA
TM4SF7	9385	NA	NA
DRD5	9386	NA	NA
PKD2	9387	NA	NA
NUPL1	9388	NA	NA
CCL8	9389	NA	NA
GAPD	9390	NA	NA
JAG2	9391	NA	NA
TCFL1	9392	NA	NA
SFRS4	9393	NA	NA
MMP7	9394	NA	NA
COL2A1	9395	NA	NA
MIP	9396	NA	NA
TAF4	9397	NA	NA
WHSC1	9398	NA	NA
EXOSC4	9399	NA	NA
CHST4	9400	NA	NA
FLJ12517	9401	NA	NA
CHMP1.5	9402	NA	NA
FASTK	9403	NA	NA
ACBD4	9404	NA	NA
LOC51326	9405	NA	NA
CLCN7	9406	NA	NA
P2RY1	9407	NA	NA
MYBPH	9408	NA	NA
FBXL6	9409	NA	NA
PRPF8	9410	NA	NA
ELK1	9411	NA	NA
CRP	9412	NA	NA
NT5E	9413	NA	NA
FLJ10408	9414	NA	NA
HIST1H4C	9415	NA	NA
PTRF	9416	NA	NA
CD14	9417	NA	NA
TOMM40	9418	NA	NA
LAX	9419	NA	NA
NTHL1	9420	NA	NA
CYFIP2	9421	NA	NA
ASXL1	9422	NA	NA
FGFR2	9423	NA	NA
VPS41	9424	NA	NA
NPAS3	9425	NA	NA
SNX27	9426	NA	NA
BRD2	9427	NA	NA
PTBP2	9428	NA	NA
B3GALT4	9429	NA	NA
ZNF146	9430	NA	NA
ITPA	9431	NA	NA
TF	9432	NA	NA
RELB	9433	NA	NA
FLJ10052	9434	NA	NA
LOC55908	9435	NA	NA
FLJ10874	9436	NA	NA
AKAP10	9437	NA	NA
POLR2A	9438	NA	NA
PRPS2	9439	NA	NA
ARL2	9440	NA	NA
MCAM	9441	NA	NA
DPYSL2	9442	NA	NA
ADFP	9443	NA	NA
FXYD5	9444	NA	NA
KCNJ3	9445	NA	NA
GLS2	9446	NA	NA
RSBN1	9447	NA	NA
SDK2	9448	NA	NA
SSX1	9449	NA	NA
EPIM	9450	NA	NA
GPAA1	9451	NA	NA
MAP3K14	9452	NA	NA
SFRS3	9453	NA	NA
GDI2	9454	NA	NA
TP53BP2	9455	NA	NA
GTPBP4	9456	NA	NA
RABGGTA	9457	NA	NA
ATAD2	9458	NA	NA
GUCA1A	9459	NA	NA
TFB1M	9460	NA	NA
HCA66	9461	NA	NA
THBS3	9462	NA	NA
RBL2	9463	NA	NA
DULLARD	9464	NA	NA
CDH19	9465	NA	NA
MARCO	9466	NA	NA
EVL	9467	NA	NA
CST3	9468	NA	NA
SPUF	9469	NA	NA
MAPK3	9470	NA	NA
SLBP	9471	NA	NA
ITGA9	9472	NA	NA
MYH1	9473	NA	NA
NRAS	9474	NA	NA
PPP1R15A	9475	NA	NA
PSMB4	9476	NA	NA
ECEL1	9477	NA	NA
FUSIP1	9478	NA	NA
SCNM1	9479	NA	NA
SNAPC2	9480	NA	NA
FLJ10774	9481	NA	NA
NF1	9482	NA	NA
UPK1B	9483	NA	NA
XYLB	9484	NA	NA
MAD1L1	9485	NA	NA
ARGBP2	9486	NA	NA
GFRA1	9487	NA	NA
IMPACT	9488	NA	NA
SMARCD3	9489	NA	NA
KIAA1193	9490	NA	NA
MLC1SA	9491	NA	NA
NPY	9492	NA	NA
TSPY1	9493	NA	NA
MED12	9494	NA	NA
MDS006	9495	NA	NA
NCOA6IP	9496	NA	NA
FLJ10613	9497	NA	NA
TNFSF14	9498	NA	NA
TMPRSS5	9499	NA	NA
COL4A1	9500	NA	NA
SLC35E2	9501	NA	NA
WHSC2	9502	NA	NA
ODAG	9503	NA	NA
ZNF165	9504	NA	NA
CACNA1H	9505	NA	NA
ZNF364	9506	NA	NA
NDST3	9507	NA	NA
IL1RL2	9508	NA	NA
NFX1	9509	NA	NA
RUSC2	9510	NA	NA
KIAA0092	9511	NA	NA
PCIA1	9512	NA	NA
RSU1	9513	NA	NA
HMGCL	9514	NA	NA
PAFAH1B1	9515	NA	NA
KLK13	9516	NA	NA
FLJ14007	9517	NA	NA
SYN3	9518	NA	NA
FLJ13725	9519	NA	NA
MPDZ	9520	NA	NA
CLK2	9521	NA	NA
NPL4	9522	NA	NA
TAPBP	9523	NA	NA
RAB40B	9524	NA	NA
RNF138	9525	NA	NA
HSPC171	9526	NA	NA
CPM	9527	NA	NA
PDCD5	9528	NA	NA
FLNA	9529	NA	NA
KIAA1018	9530	NA	NA
ANKRD1	9531	NA	NA
GART	9532	NA	NA
GATA1	9533	NA	NA
ZBTB20	9534	NA	NA
REG1A	9535	NA	NA
L1CAM	9536	NA	NA
RNF38	9537	NA	NA
KIAA0133	9538	NA	NA
SIAT10	9539	NA	NA
PRKY	9540	NA	NA
COASY	9541	NA	NA
DLC1	9542	NA	NA
SIRT7	9543	NA	NA
ACCN3	9544	NA	NA
DDX3X	9545	NA	NA
EPB41L2	9546	NA	NA
MAGED4	9547	NA	NA
KHDRBS3	9548	NA	NA
IGFBP4	9549	NA	NA
CENTA1	9550	NA	NA
KEAP1	9551	NA	NA
ARR3	9552	NA	NA
PDE1B	9553	NA	NA
PHF3	9554	NA	NA
CGI-04	9555	NA	NA
TUSC3	9556	NA	NA
GDF2	9557	NA	NA
SMPX	9558	NA	NA
CGI-63	9559	NA	NA
FLJ11336	9560	NA	NA
POMC	9561	NA	NA
CDC2L6	9562	NA	NA
BTBD3	9563	NA	NA
KIAA0409	9564	NA	NA
TRAP1	9565	NA	NA
TMPRSS3	9566	NA	NA
FLJ12610	9567	NA	NA
RSNL2	9568	NA	NA
GMDS	9569	NA	NA
ABTB2	9570	NA	NA
KLK5	9571	NA	NA
CTSF	9572	NA	NA
ZNF337	9573	NA	NA
KIAA0467	9574	NA	NA
DKFZP434L0117	9575	NA	NA
RIPX	9576	NA	NA
FJX1	9577	NA	NA
ATRX	9578	NA	NA
THG-1	9579	NA	NA
KIAA1049	9580	NA	NA
NEUROD4	9581	NA	NA
TREX1	9582	NA	NA
RPP14	9583	NA	NA
FETUB	9584	NA	NA
CRHR1	9585	NA	NA
SARS2	9586	NA	NA
AFG3L2	9587	NA	NA
SETDB1	9588	NA	NA
MRPL2	9589	NA	NA
CSDA	9590	NA	NA
HHEX	9591	NA	NA
ESD	9592	NA	NA
SFRS7	9593	NA	NA
RAX	9594	NA	NA
CALB1	9595	NA	NA
CYP2C18	9596	NA	NA
NICAL	9597	NA	NA
ETV3	9598	NA	NA
SLC2A4	9599	NA	NA
SIAT4C	9600	NA	NA
ABHD9	9601	NA	NA
IL17RB	9602	NA	NA
RANGNRF	9603	NA	NA
POLA	9604	NA	NA
POLR3C	9605	NA	NA
CT120	9606	NA	NA
"NARF"	9607	NA	NA
QKI	9608	NA	NA
TRIM2	9609	NA	NA
DDX48	9610	NA	NA
SLC16A3	9611	NA	NA
TOPK	9612	NA	NA
PITX3	9613	NA	NA
PLCE1	9614	NA	NA
BICD2	9615	NA	NA
SMPDL3B	9616	NA	NA
FLJ10315	9617	NA	NA
BCL2	9618	NA	NA
MGC3123	9619	NA	NA
KIAA0478	9620	NA	NA
LOC51236	9621	NA	NA
MGC29875	9622	NA	NA
AIP	9623	NA	NA
LOXL2	9624	NA	NA
PLAUR	9625	NA	NA
RHOG	9626	NA	NA
PDE6B	9627	NA	NA
AIP1	9628	NA	NA
RUNX1	9629	NA	NA
PARP6	9630	NA	NA
GSK3A	9631	NA	NA
INPP5E	9632	NA	NA
MAP4K5	9633	NA	NA
SCN5A	9634	NA	NA
MAPK4	9635	NA	NA
CDKN2C	9636	NA	NA
DMN	9637	NA	NA
PHEMX	9638	NA	NA
HSPBP1	9639	NA	NA
ISLR	9640	NA	NA
DOCK6	9641	NA	NA
RXRB	9642	NA	NA
PAM	9643	NA	NA
AURKB	9644	NA	NA
RAB6IP1	9645	NA	NA
RCL1	9646	NA	NA
MAN2C1	9647	NA	NA
ITGA10	9648	NA	NA
FBXO5	9649	NA	NA
NT5M	9650	NA	NA
COL19A1	9651	NA	NA
TACR2	9652	NA	NA
KCNJ1	9653	NA	NA
TNKS	9654	NA	NA
ELK4	9655	NA	NA
BARX1	9656	NA	NA
MGC10471	9657	NA	NA
LOC389677	9658	NA	NA
KLF12	9659	NA	NA
CDC5L	9660	NA	NA
ANKRD27	9661	NA	NA
CLECSF5	9662	NA	NA
TLK2	9663	NA	NA
DVL2	9664	NA	NA
ADCYAP1R1	9665	NA	NA
IL1RAP	9666	NA	NA
PRELP	9667	NA	NA
FOXE1	9668	NA	NA
PLG	9669	NA	NA
BCL2A1	9670	NA	NA
FOLR1	9671	NA	NA
NPIP	9672	NA	NA
CNOT3	9673	NA	NA
PCDH8	9674	NA	NA
CTPS	9675	NA	NA
EML2	9676	NA	NA
SCN4A	9677	NA	NA
PFDN4	9678	NA	NA
SLC17A4	9679	NA	NA
AKAP6	9680	NA	NA
FLJ13150	9681	NA	NA
VAPB	9682	NA	NA
ATP4A	9683	NA	NA
ING3	9684	NA	NA
BRD4	9685	NA	NA
VAX2	9686	NA	NA
FLJ10156	9687	NA	NA
UGT8	9688	NA	NA
LOC123872	9689	NA	NA
TCEA2	9690	NA	NA
HUMGT198A	9691	NA	NA
ZC3HDC3	9692	NA	NA
ZNF312	9693	NA	NA
NCK1	9694	NA	NA
IL15RA	9695	NA	NA
PLAGL1	9696	NA	NA
SEMA4F	9697	NA	NA
LOC157567	9698	NA	NA
KIAA0408	9699	NA	NA
LDB1	9700	NA	NA
A4GALT	9701	NA	NA
RAD52	9702	NA	NA
ANPEP	9703	NA	NA
FLJ10330	9704	NA	NA
LRCH1	9705	NA	NA
MRPS18B	9706	NA	NA
FADS1	9707	NA	NA
LTBP1	9708	NA	NA
KLHL7	9709	NA	NA
CHI3L1	9710	NA	NA
BAIAP1	9711	NA	NA
GPR172B	9712	NA	NA
CSF3	9713	NA	NA
NCOR1	9714	NA	NA
INPP4A	9715	NA	NA
